渠道,原声情感,原声类型,原声日期,原声内容,店铺名称,商品id,商品标题,商品链接,原声id,,,,,,,,,,
天猫,中性,咨询,2026-08-01 09:13:27,坏了能修吗<br>,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,43bf15bfc3a780c57e7b31e2d95b77bbb77d816120787e4baf2cf06715d8b6d3_2222357265163_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 09:05:50,还能优惠吗,小熊电器官方旗舰店,829752288160,小熊迷你内衣内裤洗衣机专用洗袜子全自动小型迷你小型婴儿清洗机,https://detail.tmall.com/item.htm?id=829752288160,e4c60c0612f0f2bf0d190827a393063a46d1669dcc65a97f5bbf9760942f59c1_2212775027940_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 09:04:52,买两个有优惠吗,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,59978472cf0d76099f7f65dcb6f6d41d6106be45bd71ee014f99658dff02a184_3990073528_20260801,,,,,,,,,,
天猫,负向,咨询,2026-08-01 09:03:08,里面裂了一点<br>还可以用吗<br>请做好用户接待，及时解决问题，2分系统会发送买家评价卡片。<br>,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,10336ee2191ef33e8a85f7148f2080125f7cda389c3a66da65ecbeab174e21b5_3990073528_20260801,,,,,,,,,,
天猫,正向,咨询,2026-08-01 09:03:08,里面裂了一点<br>还可以用吗<br>请做好用户接待，及时解决问题，2分系统会发送买家评价卡片。<br>,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,10336ee2191ef33e8a85f7148f2080125f7cda389c3a66da65ecbeab174e21b5_3990073528_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 08:57:06,充电多长时间可充满,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,beb92dfc7eaedb7fe6c7f4db4cddee6ef343d4d80b25905e106ee30d7b7bb9ed_2212455992463_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 08:49:06,这个有蒸笼吗？<br>看一下蒸笼是不锈钢的还是塑胶的？,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,5f08e7ead6184b50d8f805a8d767d38ba8ff0f9633442a297ae8c43a8769a407_2219418595974_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 08:47:01,有运费险吗,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,ed572c5d6556e3afdf45e2f11db3308b75cd05917db6ac10edb74d1eff19e3b5_3990073528_20260801,,,,,,,,,,
天猫,负向,咨询,2026-08-01 08:44:00,不好用了呢,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,2fae68f00cf59b8e18ce27685e72b1c64e68b5ce0573f8e94f1640be4ecb2c59_3990073528_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 08:36:42,这个电源线多长<br>有线长一点的吗,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,cc6708986fb06525f088c6fd2b9f852f54d773850b7b031f1f3c3c5a65635450_3990073528_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 08:33:58,这是什么型号？,小熊电器官方旗舰店,829752288160,小熊迷你内衣内裤洗衣机专用洗袜子全自动小型迷你小型婴儿清洗机,https://detail.tmall.com/item.htm?id=829752288160,c06ce078d8fff680faac1913e198b7ffa0d61b12568c8e44db9d956742f99075_2212775027940_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 08:33:00,这个不带滤网也可以使用对么<br>平时不用滤网，拿掉也可以用么,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,df4ec2ede8f78d3a765bdb076464ecae5b3e3b426b3395c49dab8b78a7c991d8_3990073528_20260801,,,,,,,,,,
天猫,负向,咨询,2026-08-01 08:30:32,电饭锅不工作了,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,de383bd7115bc6c4d35e03f6d3e8e8c5f10b1ff8e3586497034cdb5b6904b29f_2219418595974_20260801,,,,,,,,,,
天猫,负向,咨询,2026-08-01 08:28:35,亲，我这个壶不好使了,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,d64717aed4d6e975c259024f894a8c28b8db193270713bcd538b3083000dc3b2_3990073528_20260801,,,,,,,,,,
天猫,负向,咨询,2026-08-01 08:28:35,亲，我这个壶不好使了,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,d64717aed4d6e975c259024f894a8c28b8db193270713bcd538b3083000dc3b2_3990073528_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 08:11:28,用一段时间，那个管子内部怎么洗呢<br>瓶口可以卡的紧吗<br>大桶水合适吗<br>哪种品的水比较适用，可以拧紧的,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,5b94b1c3a62bcc9b7ce48f33b17b7ce342feffa3f4283c8259498c2473cfdf81_2217558974735_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 08:11:28,用一段时间，那个管子内部怎么洗呢<br>瓶口可以卡的紧吗<br>大桶水合适吗<br>哪种品的水比较适用，可以拧紧的,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,5b94b1c3a62bcc9b7ce48f33b17b7ce342feffa3f4283c8259498c2473cfdf81_2217558974735_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 08:11:21,这款有防干烧功能吗？,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,730728bf1d0dedecfe2833739be8c1fffc43813a6412f6864d6113a3f327d1b2_3990073528_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 08:10:54,抽水管怎么清洗<br>怎么做清洗,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,851a0623f9968733470510f6face1201259c51a2f6e6c18f86c969e25784381d_2222855549713_20260801,,,,,,,,,,
天猫,正向,咨询,2026-08-01 08:02:20,你这里面的水管这么短的？<br>没有长的？<br>请做好用户接待，及时解决问题，2分系统会发送买家评价卡片。,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,1144f5341c7df577b9f7c4ebd8a9a441d535cb17481513bbeddcb2fd07822813_2222855549713_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 07:43:38,炖煮功能默认保间是多长？<br>这个表上面只有保度，没有保长。,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,bde2242b85cf350da32e14ec4d9005d046b9f67a9b040015f12b4d55461dd60e_3031399889_20260801,,,,,,,,,,
天猫,负向,咨询,2026-08-01 07:42:26,这个为什么现在充不进去电？<br>就是那个泵头一直闪，但是还是不能充,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,dc9ec80e09fed67e8591e93a5bce0fc040157868b13360551e36945c4f13f20d_3031399889_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 07:35:34,运费险有吗<br>这两款有啥不一样哦,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,18a14f319f19a671047565032e88c4c58770dddf7329f2391f4196a308a572e4_3031399889_20260801,,,,,,,,,,
天猫,负向,咨询,2026-08-01 07:29:53,我买的这个玻璃壶他自己炸了，我想知道有配套的玻璃壶吗,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,2abe5bd39c93a5560a5039e212997ee5b9316c6867acffd830b9f8bfccdfa0f3_3031399889_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 07:22:22,花茶最多能煮多久，还是煮的时间可以自己设定？,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,a8bbb695b700ac8d5840f34aa46d9cc414edce0d0587933bd3dd08b2d138b11d_3031399889_20260801,,,,,,,,,,
天猫,负向,咨询,2026-08-01 07:07:20,出现一道裂痕，漏水<br>自炸了<br>,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,ee016b02840325a3bf8a54baa4c11277081ef9f2ac57575812bb236e738dda3d_3031399889_20260801,,,,,,,,,,
天猫,负向,咨询,2026-08-01 07:07:20,出现一道裂痕，漏水<br>自炸了<br>,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,ee016b02840325a3bf8a54baa4c11277081ef9f2ac57575812bb236e738dda3d_3031399889_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 06:11:23,发个使用教程,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,ffb18e1cb2e834cd8be14ef591826553b384e2f8f99237c201c0c7222cdc3cff_3031399889_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 01:58:18,有运费险吗？,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,27aad6ff646b35aaa002cc56c6a67102f01bb65009bba819bef26b36af723dfc_3031399889_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 01:08:59,烧开一壶水多久,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,cc3d48d547d21ab5dc3f8d397831d7c54eeb560701b210b571664e81d949edaf_3031399889_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 01:04:25,你好，这个电饭煲多重呀？,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,c52d95883b4eb12d9a70076afeca6501ffa5e9e41edf9f4c599ebaf9dc676d71_3031399889_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 01:00:27,煮饭时间要多久,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,c3bb9bc0b3518321108f865482600d5e18c02fa7717f324e91122986d1cb62cf_3031399889_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 00:50:04,滤嘴和滤网是干嘛用的呀<br>壶口有滤网吗？,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,924cf432b61884354669a526e1289720f69f50c396cc8752fb7f36c6a426d313_3031399889_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 00:23:07,亲，这个预约时间只能预约一个半小时后吗,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,637979e52f7ac1aeb649b893d6f1d0c7364c0a3890313dfe301736205428750f_3031399889_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 00:23:07,亲，这个预约时间只能预约一个半小时后吗,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,637979e52f7ac1aeb649b893d6f1d0c7364c0a3890313dfe301736205428750f_3031399889_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 00:17:23,能修吗,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,43bf15bfc3a780c57e7b31e2d95b77bbb77d816120787e4baf2cf06715d8b6d3_3031399889_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 00:15:00,怎么入会<br>发什么快递,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,4dc9c3162838d3231c53e64e716598929e5052c63df666b53c5c0c449019568b_3031399889_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 00:15:00,怎么入会<br>发什么快递,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,4dc9c3162838d3231c53e64e716598929e5052c63df666b53c5c0c449019568b_3031399889_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 00:07:57,请问这款是路食品级材质的吗<br>,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,095543f8f5c40bb4de7243523d7249926a682161487ad8b74c9c6cd59e382f5f_3031399889_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 00:00:49,抽水器帮我改一下地址<br>识别到买家存在更改订单收货信息问题，您未提供有效，平台已创建工单，请在24小时内为买家提供有效超时未处理可能导致赔付。,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,62f6b1fa96bed6b11145db4427915b79bff5c54f059d9d5b0d12a27c394d5f3a_2219167311332_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 00:00:49,抽水器帮我改一下地址<br>识别到买家存在更改订单收货信息问题，您未提供有效，平台已创建工单，请在24小时内为买家提供有效超时未处理可能导致赔付。,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,62f6b1fa96bed6b11145db4427915b79bff5c54f059d9d5b0d12a27c394d5f3a_2219167311332_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 20:09:06,请问800ml款水烧开自动断电吗？<br>退货宝吗<br>退回运费全包？,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,b39d10d3bfda8136bc72f43c419b9c77f5e2a829c0c4e1536468249b323ba8de_2217778896413_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 20:09:06,请问800ml款水烧开自动断电吗？<br>退货宝吗<br>退回运费全包？,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,b39d10d3bfda8136bc72f43c419b9c77f5e2a829c0c4e1536468249b323ba8de_2217778896413_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-01 15:00:50,为什么煮出来的饭有锅巴<br>柴火饭<br>那煲仔饭呢<br>蒸东西选什么<br>快煮饭一般多久,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,06d7d5cbfd33691da300540753b516427d75e8c789deaa70d2e9d173817f5fd0_2222404047191_20260801,,,,,,,,,,
天猫,负向,咨询,2026-08-01 15:00:50,为什么煮出来的饭有锅巴<br>柴火饭<br>那煲仔饭呢<br>蒸东西选什么<br>快煮饭一般多久,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,06d7d5cbfd33691da300540753b516427d75e8c789deaa70d2e9d173817f5fd0_2222404047191_20260801,,,,,,,,,,
天猫,中性,咨询,2026-08-03 13:00:37,自动断电吗<br>如果人不在身边可以烧水吗,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,50f8d18f0f3fa00bae6968b4f8b0834dab3cc540d0b93c51efbf5500281bbd1e_2217778896413_20260803,,,,,,,,,,
天猫,中性,咨询,2026-08-02 14:47:32,能不能修好了这种<br>怎么维修呢具体<br>我这个买了有三年多了<br>那我这个免费维修吗<br>那这种换个面板多少<br>对，那个以旧换新怎么换呢<br>产品细类怎么填啊<br>我提交一直提示<br>没有二维码<br>,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,a380dc779a4676475fa22fdcbd0aee99a611ab9b38b6cbe19e4e728080375336_2207802122733_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 14:47:32,能不能修好了这种<br>怎么维修呢具体<br>我这个买了有三年多了<br>那我这个免费维修吗<br>那这种换个面板多少<br>对，那个以旧换新怎么换呢<br>产品细类怎么填啊<br>我提交一直提示<br>没有二维码<br>,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,a380dc779a4676475fa22fdcbd0aee99a611ab9b38b6cbe19e4e728080375336_2207802122733_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-03 22:48:54,人工客服<br>这个小水壶几分烧好水,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,d8031bc5d1e159f4116069f89997cdbf63aa96e41880232b202e834038f281f2_2221471527020_20260803,,,,,,,,,,
天猫,中性,咨询,2026-08-03 19:36:36,买的电饭煲，蒸米饭经常容易糊底，咋回事呢<br>人工客服,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,42a6dfc83b6d77d07da985bfa31de72f3016e7ad45569b9c467d41fbaffb487e_2212837734466_20260803,,,,,,,,,,
天猫,中性,咨询,2026-08-03 15:36:42,人工客服<br>还有黑色的吗<br>人工客服,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,4687909a95986c87ed91bc3deaf0e5b64fa553608cd9d4e5c5feecc921626f36_2215202023835_20260803,,,,,,,,,,
天猫,中性,咨询,2026-08-03 15:17:48,退差价<br>人工客服<br>发票怎么开<br>这款能不能打干粉<br>会咋样<br>,小熊电器官方旗舰店,1066545498108,【新品抢先加购 4号付定】小熊破壁机豆浆机全自动家用多功能新款,https://detail.tmall.com/item.htm?id=1066545498108,412a055841e95f63edfcab572f2215602f6e856574fd5809df3b3ad85363021c_2214693187755_20260803,,,,,,,,,,
天猫,中性,咨询,2026-08-03 15:17:48,退差价<br>人工客服<br>发票怎么开<br>这款能不能打干粉<br>会咋样<br>,小熊电器官方旗舰店,1066545498108,【新品抢先加购 4号付定】小熊破壁机豆浆机全自动家用多功能新款,https://detail.tmall.com/item.htm?id=1066545498108,412a055841e95f63edfcab572f2215602f6e856574fd5809df3b3ad85363021c_2214693187755_20260803,,,,,,,,,,
天猫,中性,咨询,2026-08-03 15:17:48,退差价<br>人工客服<br>发票怎么开<br>这款能不能打干粉<br>会咋样<br>,小熊电器官方旗舰店,1066545498108,【新品抢先加购 4号付定】小熊破壁机豆浆机全自动家用多功能新款,https://detail.tmall.com/item.htm?id=1066545498108,412a055841e95f63edfcab572f2215602f6e856574fd5809df3b3ad85363021c_2214693187755_20260803,,,,,,,,,,
天猫,中性,咨询,2026-08-03 14:06:06,人工客服<br>你好，已确认收货<br>收到,小熊电器官方旗舰店,829752288160,小熊迷你内衣内裤洗衣机专用洗袜子全自动小型迷你小型婴儿清洗机,https://detail.tmall.com/item.htm?id=829752288160,2d066e09f9bfdf866e6edbf99112389ec70a6c92ebacfa8fe644f1d61af39096_2212775027940_20260803,,,,,,,,,,
天猫,正向,咨询,2026-08-03 08:51:47,这个东西用完都是滑滑的<br>我想退掉<br>请做好用户接待，及时解决问题，2分系统会发送买家评价卡片。<br>人工客服<br>而且噪音特别大<br>这个订单能退吧？<br>您同意下,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,870469d9dbd9841c71883d6422edd5a9208cfdb844f68f5fb708b33e0c974f0d_2222166184646_20260803,,,,,,,,,,
天猫,中性,咨询,2026-08-03 08:51:47,这个东西用完都是滑滑的<br>我想退掉<br>请做好用户接待，及时解决问题，2分系统会发送买家评价卡片。<br>人工客服<br>而且噪音特别大<br>这个订单能退吧？<br>您同意下,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,870469d9dbd9841c71883d6422edd5a9208cfdb844f68f5fb708b33e0c974f0d_2222166184646_20260803,,,,,,,,,,
天猫,负向,咨询,2026-08-03 08:51:47,这个东西用完都是滑滑的<br>我想退掉<br>请做好用户接待，及时解决问题，2分系统会发送买家评价卡片。<br>人工客服<br>而且噪音特别大<br>这个订单能退吧？<br>您同意下,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,870469d9dbd9841c71883d6422edd5a9208cfdb844f68f5fb708b33e0c974f0d_2222166184646_20260803,,,,,,,,,,
天猫,中性,咨询,2026-08-03 08:51:47,这个东西用完都是滑滑的<br>我想退掉<br>请做好用户接待，及时解决问题，2分系统会发送买家评价卡片。<br>人工客服<br>而且噪音特别大<br>这个订单能退吧？<br>您同意下,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,870469d9dbd9841c71883d6422edd5a9208cfdb844f68f5fb708b33e0c974f0d_2222166184646_20260803,,,,,,,,,,
天猫,中性,咨询,2026-08-03 00:07:13,人工客服,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,9971f619f1884ba9f070b136d88508fc2ac9eb7ab1d8c7c19f50e8b6d6848b18_3031399889_20260803,,,,,,,,,,
天猫,负向,咨询,2026-08-02 23:06:14,这个还有保修吗<br>人工客服<br>洗衣机异响<br>盖子也坏了,小熊电器官方旗舰店,829752288160,小熊迷你内衣内裤洗衣机专用洗袜子全自动小型迷你小型婴儿清洗机,https://detail.tmall.com/item.htm?id=829752288160,4d345767aa19e546b9a98573c2707cffc65a068c225245b9953d9ac189a30e34_2209570416623_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 23:06:14,这个还有保修吗<br>人工客服<br>洗衣机异响<br>盖子也坏了,小熊电器官方旗舰店,829752288160,小熊迷你内衣内裤洗衣机专用洗袜子全自动小型迷你小型婴儿清洗机,https://detail.tmall.com/item.htm?id=829752288160,4d345767aa19e546b9a98573c2707cffc65a068c225245b9953d9ac189a30e34_2209570416623_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 19:24:17,这个要拆了才能安装嘛<br>人工客服<br>,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,8037c4defddd57236948ec1dc9c80837be4981e0edefde065c0c3d86d4515659_2215007019509_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 15:08:39,人工客服<br>麻烦问一下<br>安装师么时候联系我啊<br>两天了，明天上班呢,小熊电器官方旗舰店,829752288160,小熊迷你内衣内裤洗衣机专用洗袜子全自动小型迷你小型婴儿清洗机,https://detail.tmall.com/item.htm?id=829752288160,2d066e09f9bfdf866e6edbf99112389ec70a6c92ebacfa8fe644f1d61af39096_2207802122733_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 15:08:39,人工客服<br>麻烦问一下<br>安装师么时候联系我啊<br>两天了，明天上班呢,小熊电器官方旗舰店,829752288160,小熊迷你内衣内裤洗衣机专用洗袜子全自动小型迷你小型婴儿清洗机,https://detail.tmall.com/item.htm?id=829752288160,2d066e09f9bfdf866e6edbf99112389ec70a6c92ebacfa8fe644f1d61af39096_2207802122733_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 14:12:51,小熊 YSH-B18T1<br>人工客服<br>这款有没有<br>不是官<br>以前也没有？,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,92d765da7fc4d0b8706abb99fc6f6e4659d49fe014c2c9e4858b931c5e71c02d_3990073528_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 14:12:51,小熊 YSH-B18T1<br>人工客服<br>这款有没有<br>不是官<br>以前也没有？,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,92d765da7fc4d0b8706abb99fc6f6e4659d49fe014c2c9e4858b931c5e71c02d_3990073528_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 14:05:05,矿泉水盖都适用吗<br>人工客服,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,d322edfd21810deeb68fd88bbb79c41648470d9bb25332986e4325796584283d_2212837734466_20260802,,,,,,,,,,
